group_1,group_2,mean_rank_1,mean_rank_2,rank_difference,critical_difference,significant,z,p_value_adjusted
knn,poly2_ridge,12.0,8.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
knn,random_forest,12.0,10.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
knn,ridge,12.0,13.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
knn,svr_rbf,12.0,9.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
knn,xgboost,12.0,6.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
lightgbm,mlp,4.0,2.2,1.7999999999999998,8.873849897310638,False,0.6803360514166089,1.0
lightgbm,mlp_deep,4.0,1.2,2.8,8.873849897310638,False,1.058300524425836,1.0
lightgbm,poly2_ridge,4.0,8.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
lightgbm,random_forest,4.0,10.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
lightgbm,ridge,4.0,13.0,9.0,8.873849897310638,True,3.401680257083045,1.0
lightgbm,svr_rbf,4.0,9.0,5.0,8.873849897310638,False,1.889822365046136,1.0
lightgbm,xgboost,4.0,6.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
mlp,mlp_deep,2.2,1.2,1.0000000000000002,8.873849897310638,False,0.3779644730092273,1.0
mlp,poly2_ridge,2.2,8.0,5.8,8.873849897310638,False,2.1921939434535176,1.0
mlp,random_forest,2.2,10.0,7.8,8.873849897310638,False,2.948122889471972,1.0
mlp,ridge,2.2,13.0,10.8,8.873849897310638,True,4.082016308499654,0.354581539672129
mlp,svr_rbf,2.2,9.0,6.8,8.873849897310638,False,2.570158416462745,1.0
mlp,xgboost,2.2,6.0,3.8,8.873849897310638,False,1.4362649974350634,1.0
mlp_deep,poly2_ridge,1.2,8.0,6.8,8.873849897310638,False,2.570158416462745,1.0
mlp_deep,random_forest,1.2,10.0,8.8,8.873849897310638,False,3.3260873624811995,1.0
mlp_deep,ridge,1.2,13.0,11.8,8.873849897310638,True,4.459980781508881,0.14671411350713792
mlp_deep,svr_rbf,1.2,9.0,7.8,8.873849897310638,False,2.948122889471972,1.0
mlp_deep,xgboost,1.2,6.0,4.8,8.873849897310638,False,1.8142294704442905,1.0
poly2_ridge,random_forest,8.0,10.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
poly2_ridge,ridge,8.0,13.0,5.0,8.873849897310638,False,1.889822365046136,1.0
poly2_ridge,svr_rbf,8.0,9.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
poly2_ridge,xgboost,8.0,6.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
random_forest,ridge,10.0,13.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
random_forest,svr_rbf,10.0,9.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
random_forest,xgboost,10.0,6.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
ridge,svr_rbf,13.0,9.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
ridge,xgboost,13.0,6.0,7.0,8.873849897310638,False,2.6457513110645903,1.0
svr_rbf,xgboost,9.0,6.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
