group_1,group_2,n_pairs,statistic,p_value,median_1,median_2,cliffs_delta,effect_magnitude,a12,p_value_holm,significant
hist_gbr,xgboost,5,0.0,0.0625,0.921019557459654,0.9064518366810128,1.0,large,1.0,1.0,False
knn,lightgbm,5,0.0,0.0625,0.5216927579891337,0.9201517277446104,-1.0,large,0.0,1.0,False
knn,mlp,5,0.0,0.0625,0.5216927579891337,0.9700526459651126,-1.0,large,0.0,1.0,False
knn,mlp_deep,5,0.0,0.0625,0.5216927579891337,0.9723127451264356,-1.0,large,0.0,1.0,False
knn,poly2_ridge,5,0.0,0.0625,0.5216927579891337,0.8290996573670271,-1.0,large,0.0,1.0,False
knn,random_forest,5,0.0,0.0625,0.5216927579891337,0.8501603741959121,-1.0,large,0.0,1.0,False
knn,ridge,5,0.0,0.0625,0.5216927579891337,0.6332168300913028,-1.0,large,0.0,1.0,False
knn,svr_rbf,5,0.0,0.0625,0.5216927579891337,0.8085173675090638,-1.0,large,0.0,1.0,False
knn,xgboost,5,0.0,0.0625,0.5216927579891337,0.9064518366810128,-1.0,large,0.0,1.0,False
lightgbm,mlp,5,0.0,0.0625,0.9201517277446104,0.9700526459651126,-1.0,large,0.0,1.0,False
lightgbm,mlp_deep,5,0.0,0.0625,0.9201517277446104,0.9723127451264356,-1.0,large,0.0,1.0,False
lightgbm,poly2_ridge,5,0.0,0.0625,0.9201517277446104,0.8290996573670271,1.0,large,1.0,1.0,False
lightgbm,random_forest,5,0.0,0.0625,0.9201517277446104,0.8501603741959121,1.0,large,1.0,1.0,False
lightgbm,ridge,5,0.0,0.0625,0.9201517277446104,0.6332168300913028,1.0,large,1.0,1.0,False
lightgbm,svr_rbf,5,0.0,0.0625,0.9201517277446104,0.8085173675090638,1.0,large,1.0,1.0,False
lightgbm,xgboost,5,0.0,0.0625,0.9201517277446104,0.9064518366810128,1.0,large,1.0,1.0,False
mlp,mlp_deep,5,1.0,0.125,0.9700526459651126,0.9723127451264356,-0.44,medium,0.28,1.0,False
mlp,poly2_ridge,5,0.0,0.0625,0.9700526459651126,0.8290996573670271,1.0,large,1.0,1.0,False
mlp,random_forest,5,0.0,0.0625,0.9700526459651126,0.8501603741959121,1.0,large,1.0,1.0,False
mlp,ridge,5,0.0,0.0625,0.9700526459651126,0.6332168300913028,1.0,large,1.0,1.0,False
mlp,svr_rbf,5,0.0,0.0625,0.9700526459651126,0.8085173675090638,1.0,large,1.0,1.0,False
mlp,xgboost,5,0.0,0.0625,0.9700526459651126,0.9064518366810128,1.0,large,1.0,1.0,False
mlp_deep,poly2_ridge,5,0.0,0.0625,0.9723127451264356,0.8290996573670271,1.0,large,1.0,1.0,False
mlp_deep,random_forest,5,0.0,0.0625,0.9723127451264356,0.8501603741959121,1.0,large,1.0,1.0,False
mlp_deep,ridge,5,0.0,0.0625,0.9723127451264356,0.6332168300913028,1.0,large,1.0,1.0,False
mlp_deep,svr_rbf,5,0.0,0.0625,0.9723127451264356,0.8085173675090638,1.0,large,1.0,1.0,False
mlp_deep,xgboost,5,0.0,0.0625,0.9723127451264356,0.9064518366810128,1.0,large,1.0,1.0,False
poly2_ridge,random_forest,5,0.0,0.0625,0.8290996573670271,0.8501603741959121,-1.0,large,0.0,1.0,False
poly2_ridge,ridge,5,0.0,0.0625,0.8290996573670271,0.6332168300913028,1.0,large,1.0,1.0,False
poly2_ridge,svr_rbf,5,0.0,0.0625,0.8290996573670271,0.8085173675090638,1.0,large,1.0,1.0,False
poly2_ridge,xgboost,5,0.0,0.0625,0.8290996573670271,0.9064518366810128,-1.0,large,0.0,1.0,False
random_forest,ridge,5,0.0,0.0625,0.8501603741959121,0.6332168300913028,1.0,large,1.0,1.0,False
random_forest,svr_rbf,5,0.0,0.0625,0.8501603741959121,0.8085173675090638,1.0,large,1.0,1.0,False
random_forest,xgboost,5,0.0,0.0625,0.8501603741959121,0.9064518366810128,-1.0,large,0.0,1.0,False
ridge,svr_rbf,5,0.0,0.0625,0.6332168300913028,0.8085173675090638,-1.0,large,0.0,1.0,False
ridge,xgboost,5,0.0,0.0625,0.6332168300913028,0.9064518366810128,-1.0,large,0.0,1.0,False
svr_rbf,xgboost,5,0.0,0.0625,0.8085173675090638,0.9064518366810128,-1.0,large,0.0,1.0,False
