group_1,group_2,mean_rank_1,mean_rank_2,rank_difference,critical_difference,significant,z,p_value_adjusted
knn,xgboost,12.0,6.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
lightgbm,mlp,5.0,1.2,3.8,8.873849897310638,False,1.4362649974350634,1.0
lightgbm,mlp_deep,5.0,2.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
lightgbm,poly2_ridge,5.0,9.2,4.199999999999999,8.873849897310638,False,1.587450786638754,1.0
lightgbm,random_forest,5.0,8.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
lightgbm,ridge,5.0,13.2,8.2,8.873849897310638,False,3.099308678675663,1.0
lightgbm,svr_rbf,5.0,11.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
lightgbm,xgboost,5.0,6.0,1.0,8.873849897310638,False,0.3779644730092272,1.0
mlp,mlp_deep,1.2,2.0,0.8,8.873849897310638,False,0.30237157840738177,1.0
mlp,poly2_ridge,1.2,9.2,7.999999999999999,8.873849897310638,False,3.023715784073817,1.0
mlp,random_forest,1.2,8.0,6.8,8.873849897310638,False,2.570158416462745,1.0
mlp,ridge,1.2,13.2,12.0,8.873849897310638,True,4.535573676110727,0.1219983416678776
mlp,svr_rbf,1.2,11.0,9.8,8.873849897310638,True,3.704051835490427,0.8021335962834197
mlp,xgboost,1.2,6.0,4.8,8.873849897310638,False,1.8142294704442905,1.0
mlp_deep,poly2_ridge,2.0,9.2,7.199999999999999,8.873849897310638,False,2.7213442056664356,1.0
mlp_deep,random_forest,2.0,8.0,6.0,8.873849897310638,False,2.2677868380553634,1.0
mlp_deep,ridge,2.0,13.2,11.2,8.873849897310638,True,4.233202097703344,0.25111895311256816
mlp_deep,svr_rbf,2.0,11.0,9.0,8.873849897310638,True,3.401680257083045,1.0
mlp_deep,xgboost,2.0,6.0,4.0,8.873849897310638,False,1.5118578920369088,1.0
poly2_ridge,random_forest,9.2,8.0,1.1999999999999993,8.873849897310638,False,0.4535573676110724,1.0
poly2_ridge,ridge,9.2,13.2,4.0,8.873849897310638,False,1.5118578920369088,1.0
poly2_ridge,svr_rbf,9.2,11.0,1.8000000000000007,8.873849897310638,False,0.6803360514166092,1.0
poly2_ridge,xgboost,9.2,6.0,3.1999999999999993,8.873849897310638,False,1.2094863136295269,1.0
random_forest,ridge,8.0,13.2,5.199999999999999,8.873849897310638,False,1.9654152596479812,1.0
random_forest,svr_rbf,8.0,11.0,3.0,8.873849897310638,False,1.1338934190276817,1.0
random_forest,xgboost,8.0,6.0,2.0,8.873849897310638,False,0.7559289460184544,1.0
ridge,svr_rbf,13.2,11.0,2.1999999999999993,8.873849897310638,False,0.8315218406202995,1.0
ridge,xgboost,13.2,6.0,7.199999999999999,8.873849897310638,False,2.7213442056664356,1.0
svr_rbf,xgboost,11.0,6.0,5.0,8.873849897310638,False,1.889822365046136,1.0
