found_by,vdd,vwl_boost,vwl_low,vblpre_ratio,cs,cbl_ratio,wacc,lacc,wsan,wsap_ratio,wen_ratio,t_write_pulse,t_sense_delay,retention_time_s,read_delay_ns,total_power_nw,read_margin_mv,g_read_margin_mv,write_efficiency,g_write_efficiency,g_read_delay_ns,feasible,retention_time_s@temperature_c27.0_cornerTT,read_delay_ns@temperature_c27.0_cornerTT,total_power_nw@temperature_c27.0_cornerTT,read_margin_mv@temperature_c27.0_cornerTT,retention_time_s@temperature_c85.0_cornerSS,read_delay_ns@temperature_c85.0_cornerSS,total_power_nw@temperature_c85.0_cornerSS,read_margin_mv@temperature_c85.0_cornerSS,retention_time_s@temperature_c125.0_cornerSS,read_delay_ns@temperature_c125.0_cornerSS,total_power_nw@temperature_c125.0_cornerSS,read_margin_mv@temperature_c125.0_cornerSS,retention_time_s@temperature_c85.0_cornerFF,read_delay_ns@temperature_c85.0_cornerFF,total_power_nw@temperature_c85.0_cornerFF,read_margin_mv@temperature_c85.0_cornerFF
nsga2,1.280193442433056,0.9709632881530104,-0.01026503780337007,0.3514183367792424,3.5747546277062836e-14,2.0041314707031623,6.159244660981282e-08,4.702217589408048e-08,1.8836459756957092e-07,1.9471276857426258,1.563351655419753,9.618682410499258e-09,5.7504859879126095e-09,0.01782506470399897,3.7608585904691507,8.408405589523282,261.22115294022507,-9.448846117609003,0.9891076643044625,-0.16365607565230886,-0.8746380469843617,True,36.53060137892444,1.6862983167901364,6.939679551963487,261.73150220664303,1.1716350735910386,2.840615943995755,6.302748505273857,262.4542238905489,0.01782506470399897,3.7608585904691507,6.66156972562066,261.22115294022507,1.0028477817064236,2.0592277994206523,8.408405589523282,263.1948174984377
nsga2,0.8182947438828216,0.7159829556861521,-0.3174804227252946,0.40888912674700584,1.863634428327214e-14,2.0006241781329503,6.11960646079742e-08,1.0505050973234884e-07,4.2630756225413345e-07,1.6681889534714969,3.7158344294817134,9.614889268681446e-09,1.4183762582837757e-09,0.003452027988816708,14.090675509265216,1.7859292783030936,118.13568521301593,-3.725427408520637,0.9046498022492802,-0.06429388499915314,-0.5303108163578262,True,9.897401807971956,5.379025837347372,1.4997929032432102,151.39612210606725,0.33793188245506195,14.090675509265216,1.5376303116964942,126.64622080646872,0.003452027988816708,14.023056074775909,1.7348582105514303,118.13568521301593,0.3147785723896072,2.59785314149042,1.7859292783030936,146.81128206820898
nsga2,1.048867233193739,1.079244401294177,-0.2394473785525681,0.35326770504320204,3.5921969202575074e-14,2.014666416313845,6.285356862631659e-08,6.78020982010532e-08,1.5409789758275385e-07,2.2027648259166055,3.643475590538004,9.598791564039094e-09,3.2303747844258188e-09,0.01469036001638646,7.880454483279708,5.6370224675466805,220.31760588290064,-7.812704235316025,0.9894071456951867,-0.1640084067002197,-0.7373181838906765,True,28.373738312328516,2.5764437047916564,4.8664352124541095,220.31760588290064,0.9159156051559956,6.2614781188401505,4.469813444288398,222.8100610692136,0.01469036001638646,7.880454483279708,4.7636126200678115,220.74726123752188,0.7297470746328832,2.796312899155714,5.6370224675466805,223.3279389966505
nsga2,0.9729355909234679,0.8810390502798959,-0.3995041656614851,0.3621288960468964,2.504677007871731e-14,2.012141154373565,6.667094648899889e-08,4.735463395257137e-08,1.54802783822058e-07,2.189439565385636,3.8538840933522556,9.623089107157529e-09,7.720286654317506e-09,0.008307444303566761,9.162437741671182,2.9563180200746504,201.38073359727025,-7.05522934389081,0.9906892067297697,-0.16551671379972907,-0.6945854086109605,True,14.197100999242489,3.2062468152488313,2.5893972806793126,201.38073359727025,0.5572999303831818,7.939902199664264,2.4455268049927823,202.0657238707684,0.008307444303566761,9.162437741671182,2.5769184170120725,201.70705427781974,0.4738149048381029,2.8067321432107555,2.9563180200746504,203.08855632171904
nsga2,0.8702558234133306,1.1706331720976737,-0.38945893965808687,0.3529312894997658,3.6507307429729365e-14,2.009132539660844,6.307027793178879e-08,5.751339571191328e-08,1.8816932270458615e-07,2.1246797424080786,3.893838249495241,9.621595726366283e-09,2.0864245795907123e-09,0.012774696014320417,23.48307411892769,4.190364788177667,180.05088818755337,-6.202035527502135,0.9943752723560548,-0.16985326159535866,-0.21723086270241035,True,28.050040207027404,8.388885849594978,3.539578301256342,186.71111461620077,0.9254874719217144,21.87897544399261,3.2648846748893057,186.41329605435737,0.012774696014320417,23.48307411892769,3.483608743817867,180.05088818755337,0.7516227889609949,5.596428516044693,4.190364788177667,189.25439255019157
nsga2,1.2200593070606716,0.8831156700016681,-0.15423335086590406,0.386047139179449,3.5355079628604926e-14,2.031973171607823,6.491953698371189e-08,4.759613683964318e-08,1.161939943960947e-07,2.05244659477399,3.8139205007441768,9.563392516025965e-09,8.83892013801335e-09,0.01379229847993684,6.134114209458518,6.6193080173422265,234.96421749411041,-8.398568699764416,0.9787234604747284,-0.15143936526438634,-0.7955295263513827,True,23.288238745737026,2.2787958280084686,5.655002854339243,240.31990679428876,0.8376971792725838,4.724349898142712,5.192917426520052,237.68653841405347,0.01379229847993684,6.134114209458518,5.517762418225679,234.96421749411041,0.7585021074973968,2.810996061024662,6.6193080173422265,242.25631110659452
nsga2,0.9165212201475029,1.04429163949156,-0.030328692759462816,0.3559975156542871,1.8971307947335502e-14,2.0038610646704837,6.200375796099088e-08,5.994070427432726e-08,1.2838574168989262e-07,1.7597862516595093,3.869034562795778,9.763066413027227e-09,1.6161960827262187e-09,0.005918372023220333,14.690848591171203,2.622146163723773,193.72719947206315,-6.7490879788825255,0.9886435199614372,-0.16311002348404377,-0.5103050469609599,True,13.208687893355894,5.329217595012057,2.105358150825847,194.28941356904875,0.38894791003156154,12.709954302542883,1.8508550261249184,195.10309746606856,0.005918372023220333,14.690848591171203,1.9987220157814447,193.72719947206315,0.3294342229348353,3.925296279851061,2.622146163723773,195.84834455834573
nsga2,1.2789130904393402,1.1766688088350132,-0.019097584517556096,0.3529577636706724,3.781202385695608e-14,2.011437342144806,6.292060985542684e-08,8.274647944663332e-08,1.845625201058559e-07,2.8993640018522666,3.9808507417479286,9.615302149946116e-09,6.006481904720412e-09,0.020319486680889273,2.7001021420421054,12.864800612829589,259.3698290770355,-9.374793163081419,0.9783127936615694,-0.15095622783714052,-0.9099965952652631,True,44.10176230484054,1.2450243167042028,10.15662322875354,261.6268965479339,1.1138248826409152,2.0710334550568232,8.79847091550818,261.4310455417207,0.020319486680889273,2.7001021420421054,9.27729336029219,259.3698290770355,0.9928987258836078,1.627401458374116,12.864800612829589,261.40216799291983
nsga2,0.8380456312271002,1.0709023909874889,-0.11936888238653481,0.35777095806118914,3.7052106071125955e-14,2.0056080365522404,6.607476297117159e-08,4.555152494330065e-08,1.9998384569795564e-07,2.911603915022294,1.0992058642300286,9.99997881188406e-09,3.006654347768505e-09,0.009541198190592322,27.904691307233833,3.247268069864964,177.33268103240655,-6.093307241296262,0.9967418335553695,-0.1726374512416112,-0.06984362309220557,True,27.231694639061335,10.175710368690673,2.854038932625108,177.33714126827877,0.681160214559682,25.961789126792894,2.7045024346884743,177.84216601041885,0.009541198190592322,27.904691307233833,2.8519865267257476,177.33268103240655,0.6909235728221392,6.9540348967749,3.247268069864964,180.10220988197608
nsga2,0.8666660165377444,1.0777664005463483,-0.39309549776018005,0.35629221950687195,3.6507307429729365e-14,2.0119651758626893,6.306321836274073e-08,5.751339571191328e-08,1.8812497722291728e-07,2.1163321649784255,3.893838249495241,9.621595726366283e-09,2.0864245795907123e-09,0.01098700954847723,24.414888928361016,3.7656412371198726,176.62935719360803,-6.0651742877443215,0.9945762147147825,-0.1700896643703324,-0.1861703690546328,True,26.746821011216863,8.89020900700867,3.253831949520957,184.72060228520814,0.8641427225324021,22.553518447354378,2.9771042597871533,182.8324040097962,0.01098700954847723,24.414888928361016,3.2079971773445943,176.62935719360803,0.7126732543713291,5.765829843595073,3.7656412371198726,186.93238822113113
