-7.818647558414959856e-03,1.758519638863905854e+01,2.742527750706722944e+00,-1.816685044927265835e+02
-8.401965789418146258e-03,1.852950263131361908e+01,3.217885053480106006e+00,-1.766200405529647526e+02
-3.881412915391775284e-03,8.747877963279982794e+00,2.097505676849392930e+00,-1.222513591767770293e+02
-1.212077527765742860e-02,5.142710652957473982e+00,5.195196886151332905e+00,-2.096065943007307624e+02
-1.351644397298451669e-03,1.592028097554063137e+01,8.628981387274249348e-01,-1.615806599371733796e+02
-1.543155892521370746e-02,7.025896707309749800e+00,8.168077742552128484e+00,-2.538072949965644227e+02
-6.457824819254920010e-03,2.460906804611418863e+01,2.054255669695002506e+00,-1.736515399529754973e+02
-1.564821524692907098e-02,6.785374113541465135e+00,8.217586111720452280e+00,-2.509351572899880978e+02
-1.000906468756461269e-02,7.190595898347559078e+00,4.538704503959785086e+00,-2.068144858350045183e+02
-3.267765042027313003e-04,4.520285470700372343e+00,4.678641633660826638e-01,-9.630510728035234536e+01
-1.728757817447371115e-02,2.135675835859063731e+00,8.429022858027478193e+00,-2.260073188249837415e+02
-9.255645110208862714e-03,9.731023453065255069e+00,3.732330495079830612e+00,-1.887213296200179400e+02
-2.231932469578307935e-03,5.364251354234797375e+00,1.573553264077516944e+00,-1.687219367073950025e+02
-1.664251768425573444e-02,3.981947339795567586e+00,7.652737091402539882e+00,-2.462621750685167967e+02
-1.854376103771649548e-02,4.446291224605424475e+00,8.648063823503740366e+00,-2.543731154664033909e+02
-1.539634554885868124e-02,1.486315530293651932e+00,9.221796102200613632e+00,-2.501146585259168944e+02
-1.575794644439043254e-02,2.378327604801749651e+00,7.274173638781451956e+00,-2.165423721223458529e+02
-1.455470013813547556e-02,1.319262448414610267e+00,8.453583141945687274e+00,-2.090568489995362995e+02
-1.748291176638281513e-02,1.987383998680396724e+00,8.658523830714692338e+00,-2.230954844035425708e+02
-4.754533262608464511e-03,3.147776295093397181e+00,6.694409188130380883e+00,-2.640225105207194360e+02
-4.883687063477037266e-04,2.293575548865534586e+01,3.640884204300281479e-01,-8.579471189055065850e+01
-5.320954104760377158e-04,2.622960014628524794e-01,9.471902202086383227e+00,-2.330879473450635828e+02
-1.202902488556703044e-02,1.742326052736610364e+01,4.952199330941849276e+00,-2.113050563011969984e+02
-1.567108666109336091e-03,3.996741694340528728e-01,1.017075882475074344e+01,-2.158914516765414646e+02
-1.121957205931372985e-02,1.514824372018029663e+00,6.153330467347849719e+00,-2.252006066087692489e+02
-8.305618775071646476e-03,1.117732031875825527e+01,3.664665634406162109e+00,-2.082600175066787642e+02
-1.020313494183783211e-03,2.641180287202482191e+01,6.378969380927453914e-01,-1.445621738156250444e+02
-8.988023263483241668e-03,2.025196575502427265e+01,3.270037094528409849e+00,-1.900897046221106734e+02
-2.540595152664048596e-03,1.877366724586418201e+01,1.466995933759394966e+00,-1.538474561315416054e+02
-2.597534457328794710e-04,1.689761272576932072e+01,3.853776729235611209e-01,-9.343438073015182965e+01
-1.417905641009411036e-02,6.743066919110368929e+00,6.876314571308761003e+00,-2.449558350662371140e+02
-1.802308452660372155e-03,1.235680500452987474e+01,1.876066521483840122e+00,-1.975032967369479024e+02
-3.223243928661796102e-04,2.855890826413978445e+01,3.808634770765405020e-01,-1.105116686824561754e+02
-7.670926132097929603e-03,3.146966871290739043e+00,4.251336635845825107e+00,-2.060140537174321480e+02
-8.160521137131336242e-03,4.473091491200938741e+00,3.951665544716108869e+00,-2.021381217923503186e+02
-1.611491998048409507e-02,3.639470636600798059e+00,7.445923221824556570e+00,-2.159414379843401548e+02
-7.299232863705544701e-03,2.744367758628135689e+01,2.881638740724378867e+00,-1.817130675497419361e+02
-1.943359994298548849e-03,4.896520229583725126e+00,1.665548188833476662e+00,-1.192830110425966694e+02
-2.037619808992403945e-03,5.253204467075097694e-01,8.923467174114051659e+00,-2.308835221106388644e+02
-8.815799681609888354e-04,2.463868517731300045e+01,6.506566892719519712e-01,-1.326787842395816597e+02
-3.203613131123697090e-03,7.061726827038253163e+00,2.053685754530083507e+00,-2.103333950835094015e+02
-2.053997577538709679e-02,1.782443303675409707e+00,1.462126011672009795e+01,-2.530447863574290466e+02
-1.303313425711885229e-02,5.226727931496066404e+00,5.966735915868381035e+00,-2.367610690896103165e+02
-1.329442513761305844e-02,5.227369771679334143e+00,5.966309765441082824e+00,-2.372294382544561699e+02
-2.033229164862530858e-02,1.597505620767632362e+00,1.345836485965808116e+01,-2.308635887034507732e+02
-4.273614924394118558e-04,6.477566367939566305e+00,4.767836499897798452e-01,-9.689906874114562640e+01
-7.897423407543954733e-04,2.958555054269199625e-01,7.612130799390842917e+00,-2.273553822477583140e+02
-1.903706515332923357e-02,6.782855975343952792e+00,1.105897499489946512e+01,-2.665431288546816972e+02
-2.275644052106346946e-02,2.602634784431071324e+00,1.244388750471174987e+01,-2.509971142565338482e+02
-3.511989722525782343e-03,1.449463738977791749e+01,1.712041605446965820e+00,-1.755712698936873721e+02
-1.562782764377009317e-02,1.627515581789439336e+00,8.934196509571803446e+00,-2.473487796201808919e+02
