feature,value,partial_dependence
vdd,1.2486009346251108,-1.0842918978534473
vdd,1.2623759608404552,-1.0690504895316848
cbl_over_cs,2.5160179726360035,-1.1424015407402273
cbl_over_cs,2.7475854051940036,-1.1891330203860822
cbl_over_cs,2.979152837752004,-1.242163208084174
cbl_over_cs,3.210720270310004,-1.3002087216191178
cbl_over_cs,3.442287702868004,-1.3606984708730716
cbl_over_cs,3.6738551354260043,-1.4198559841073028
cbl_over_cs,3.905422567984004,-1.477040295100759
cbl_over_cs,4.136990000542005,-1.5319823142554678
cbl_over_cs,4.368557433100005,-1.5839726284173603
cbl_over_cs,4.600124865658005,-1.6350172437288206
cbl_over_cs,4.831692298216005,-1.687172293371756
cbl_over_cs,5.063259730774005,-1.7386781709457177
cbl_over_cs,5.2948271633320045,-1.7903803130551967
cbl_over_cs,5.526394595890005,-1.8405527434444813
cbl_over_cs,5.757962028448005,-1.8881195787283724
cbl_over_cs,5.989529461006005,-1.9357510646501497
cbl_over_cs,6.221096893564005,-1.9880912445287358
cbl_over_cs,6.452664326122005,-2.046686689404357
cbl_over_cs,6.6842317586800055,-2.1092212865705315
cbl_over_cs,6.915799191238006,-2.175640324180536
cbl_over_cs,7.147366623796006,-2.2464397371898785
cbl_over_cs,7.378934056354006,-2.3185706168089193
cbl_over_cs,7.610501488912006,-2.3906242701480287
cbl_over_cs,7.842068921470006,-2.4604250426534864
cbl_over_cs,8.073636354028006,-2.5264653527667975
cbl_over_cs,8.305203786586006,-2.5887300118299943
cbl_over_cs,8.536771219144006,-2.648123969209906
cbl_over_cs,8.768338651702006,-2.704208505466611
cbl_over_cs,8.999906084260006,-2.7596219992182878
cbl_over_cs,9.231473516818006,-2.8133739335262007
cbl_over_cs,9.463040949376007,-2.8674720830837215
cbl_over_cs,9.694608381934007,-2.9241421033639545
cbl_over_cs,9.926175814492007,-2.9823529293357804
cbl_over_cs,10.157743247050007,-3.042229121639676
cbl_over_cs,10.389310679608007,-3.102345530697154
cbl_over_cs,10.620878112166007,-3.161345427187615
cbl_over_cs,10.852445544724008,-3.218053030797595
cbl_over_cs,11.084012977282008,-3.2751062424418085
cbl_over_cs,11.315580409840008,-3.3341146368303733
cbl_over_cs,11.547147842398008,-3.398039704303914
cbl_ratio,2.5160179726360035,-1.15155959102832
cbl_ratio,2.7475854051940036,-1.199045143376326
cbl_ratio,2.979152837752004,-1.2460377199498562
cbl_ratio,3.210720270310004,-1.2944390479429944
cbl_ratio,3.442287702868004,-1.3457211525134898
cbl_ratio,3.6738551354260043,-1.3992064300959413
cbl_ratio,3.905422567984004,-1.4534075069756063
cbl_ratio,4.136990000542005,-1.509230578362767
cbl_ratio,4.368557433100005,-1.5614845171632377
cbl_ratio,4.600124865658005,-1.6125560762925737
cbl_ratio,4.831692298216005,-1.6631360920890106
cbl_ratio,5.063259730774005,-1.7154498929237274
